"ServerName","bulletinId","kb","productName","scanState","FileName","PatchGroupName"
"LDN1WS0237","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0240","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0236","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0241","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0235","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0242","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0234","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0239","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0239","VMWT12-241015","QVMWT1250","VMware Tools 10.3 x64","MissingPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0314","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0315","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0315","VMWT12-241015","QVMWT1250","VMware Tools 10.3 x64","MissingPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0317","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0319","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0319","VMWT12-241015","QVMWT1250","VMware Tools 10.3 x64","MissingPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0222","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0223","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0221","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0226","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0227","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0225","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0225","VMWT12-241015","QVMWT1250","VMware Tools 10.3 x64","MissingPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0303","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0303","MS08-069","Q954430","MSXML 4.0","MissingPatch","msxml4-KB954430.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0229","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","msxml4-KB954430.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0307","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","msxml4-KB954430.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0306","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","msxml4-KB954430.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0228","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","msxml4-KB954430.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0316","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","msxml4-KB954430.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0316","VMWT12-241015","QVMWT1250","VMware Tools 10.3 x64","MissingPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0316","WINDEFENG-240916","QDEFENG11240809","Windows Defender Engine","MissingPatch","mpam-fe-1.1.24080.9-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0316","WINDEFPLT-240919","QDEFPLT418240809","Windows Defender Platform","MissingPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0224","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","MS11-025","Q2565057","Microsoft Visual Studio 2010 Professional","MissingPatch","VS10SP1-KB2565057-x86.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","MS12-021","Q2645410","Microsoft Visual Studio 2010 Professional","MissingPatch","VS10SP1-KB2645410-x86.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","MS18-04-VS2010-4091346","Q4091346","Microsoft Visual Studio 2010 Professional","MissingPatch","VS10SP1-KB4091346-x86.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","MS18-07-VS2010-4336919","Q4336919","Microsoft Visual Studio 2010 Professional","MissingPatch","VS10SP1-KB4336919-x86.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","MS19-01-VS2010-4476698","Q4476698","Microsoft Visual Studio 2010 Professional","MissingPatch","vs10-kb4476698-x86.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","MS19-07-VS2010-4506161","Q4506161","Microsoft Visual Studio 2010 Professional","MissingPatch","vs10-kb4506161-x86.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","MS18-10-VS2015-4463110","Q4463110","Microsoft Visual Studio 2015","MissingPatch","vs14-kb4463110.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","MS19-02-VS2015-4336999_V2","Q4336999","Microsoft Visual Studio 2015","MissingPatch","vs14-kb4336999-v2.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","WINDEFENG-240916","QDEFENG11240809","Windows Defender Engine","MissingPatch","mpam-fe-1.1.24080.9-x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0308","WINDEFPLT-240919","QDEFPLT418240809","Windows Defender Platform","MissingPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\1-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS098N01","MSRT24-11 MSRT24-04 MSRT24-05 MSRT24-07 MSRT24-08 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS8944","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS8945","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS8946","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"ldn1ws087n01","MSRT24-11 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch","","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS8916","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-03 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS8916","WINDEFENG-240916","QDEFENG11240809","Windows Defender Engine","MissingPatch","mpam-fe-1.1.24080.9-x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS8916","WINDEFPLT-240919","QDEFPLT418240809","Windows Defender Platform","MissingPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS8942","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS085N01","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"ldn1ws1049","MSRT24-11 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS082N01","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"ldn1ws6923","MSRT24-11 MSRT24-06 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS084N01","MSRT24-11 MSRT21-08 MSRT23-10 MSRT24-02 MSRT24-04 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"ldn1ws4625","MSRT24-11 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS097N01","MSRT24-11 MSRT24-03 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS8055","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS107N01","MSRT24-11 MSRT24-06 MSRT24-07 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
"ldn1ws3453","MSRT24-11 MSRT24-08 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\2-EMEAPatch1-LDN-c4-p1-sat-00"
